source,target,weight
C560017,P911375,{'weight': 2}
C751558,P5327,{'weight': 3}
C751558,P110521,{'weight': 2}
C751558,P141551,{'weight': 2}
C751558,P425620,{'weight': 2}
C751558,P854537,{'weight': 2}
C751558,P892862,{'weight': 2}
C754765,P9638,{'weight': 2}
C754765,P141551,{'weight': 3}
C841756,P8778,{'weight': 16}
C841756,P13377,{'weight': 2}
C841756,P17695,{'weight': 3}
C841756,P102040,{'weight': 2}
C841756,P179103,{'weight': 4}
C841756,P294211,{'weight': 3}
C841756,P425620,{'weight': 3}
C841756,P892862,{'weight': 4}
C841756,P896378,{'weight': 3}
C841770,P8778,{'weight': 3}
C841781,P17695,{'weight': 5}
C841781,P59227,{'weight': 2}
C841781,P179103,{'weight': 2}
C841781,P425620,{'weight': 2}
C841781,P699883,{'weight': 2}
C848876,P294211,{'weight': 2}
C917695,P398213,{'weight': 4}
C922655,P8778,{'weight': 5}
C922655,P9572,{'weight': 3}
C922655,P17695,{'weight': 3}
C922655,P28726,{'weight': 2}
C922655,P179103,{'weight': 4}
C922655,P281095,{'weight': 2}
C922655,P425620,{'weight': 3}
C922655,P1020162,{'weight': 2}
P3809,C14004,{'weight': 2}
P3809,C20831,{'weight': 3}
P3809,C31034,{'weight': 2}
P3809,C143871,{'weight': 2}
P3809,C155444,{'weight': 4}
P3809,C254581,{'weight': 2}
P3809,C420144,{'weight': 6}
P3809,C535299,{'weight': 2}
P3809,C664100,{'weight': 13}
P3809,C749728,{'weight': 5}
P3809,C753553,{'weight': 3}
P3809,C818956,{'weight': 2}
P3809,C886847,{'weight': 4}
P3809,C904823,{'weight': 7}
P3809,C917685,{'weight': 3}
P3809,C926462,{'weight': 2}
C14004,P645378,{'weight': 2}
C20831,P39752,{'weight': 2}
C31034,P13377,{'weight': 4}
C31034,P13979,{'weight': 3}
C31034,P17695,{'weight': 27}
C31034,P23297,{'weight': 8}
C31034,P32763,{'weight': 23}
C31034,P34038,{'weight': 2}
C31034,P48178,{'weight': 2}
C31034,P110521,{'weight': 6}
C31034,P172345,{'weight': 2}
C31034,P179103,{'weight': 15}
C31034,P205278,{'weight': 2}
C31034,P209572,{'weight': 3}
C31034,P419371,{'weight': 3}
C31034,P425620,{'weight': 11}
C31034,P510442,{'weight': 35}
C31034,P726060,{'weight': 2}
C31034,P810143,{'weight': 2}
C31034,P817462,{'weight': 3}
C31034,P904914,{'weight': 2}
C31034,P1050698,{'weight': 3}
C143871,P34038,{'weight': 4}
C143871,P697682,{'weight': 3}
C155444,P8778,{'weight': 4}
C155444,P12636,{'weight': 2}
C155444,P13377,{'weight': 46}
C155444,P16131,{'weight': 2}
C155444,P17695,{'weight': 32}
C155444,P23297,{'weight': 86}
C155444,P28726,{'weight': 2}
C155444,P32763,{'weight': 25}
C155444,P43815,{'weight': 2}
C155444,P60643,{'weight': 6}
C155444,P71302,{'weight': 2}
C155444,P91922,{'weight': 3}
C155444,P110521,{'weight': 14}
C155444,P113689,{'weight': 2}
C155444,P179103,{'weight': 10}
C155444,P205018,{'weight': 3}
C155444,P205278,{'weight': 2}
C155444,P228087,{'weight': 2}
C155444,P242224,{'weight': 5}
C155444,P419371,{'weight': 2}
C155444,P425620,{'weight': 11}
C155444,P510442,{'weight': 3}
C155444,P817462,{'weight': 5}
C155444,P2509089,{'weight': 2}
C254581,P17695,{'weight': 11}
C254581,P23297,{'weight': 3}
C254581,P179103,{'weight': 10}
C254581,P425620,{'weight': 2}
C254581,P510442,{'weight': 2}
C420144,P17695,{'weight': 3}
C420144,P23297,{'weight': 9}
C420144,P32763,{'weight': 18}
C420144,P179103,{'weight': 4}
C420144,P425620,{'weight': 4}
C420144,P510442,{'weight': 3}
C420144,P646850,{'weight': 5}
C420144,P782447,{'weight': 2}
C664100,P17695,{'weight': 9}
C664100,P179103,{'weight': 2}
C664100,P425620,{'weight': 3}
C664100,P507754,{'weight': 3}
C664100,P782447,{'weight': 2}
C749728,P17695,{'weight': 5}
C749728,P179103,{'weight': 4}
C749728,P425620,{'weight': 3}
C749728,P646850,{'weight': 2}
C749728,P756324,{'weight': 2}
C749728,P817462,{'weight': 2}
C753553,P17695,{'weight': 6}
C753553,P179103,{'weight': 3}
C753553,P425620,{'weight': 2}
C753553,P754639,{'weight': 3}
C818956,P172345,{'weight': 2}
C818956,P209572,{'weight': 2}
C818956,P294211,{'weight': 2}
C886847,P17695,{'weight': 2}
C886847,P295807,{'weight': 2}
C886847,P425620,{'weight': 3}
C886847,P510442,{'weight': 2}
C904823,P8778,{'weight': 11}
C904823,P17695,{'weight': 11}
C904823,P32763,{'weight': 2}
C904823,P59227,{'weight': 2}
C904823,P102040,{'weight': 3}
C904823,P179103,{'weight': 7}
C904823,P230072,{'weight': 3}
C904823,P284060,{'weight': 2}
C904823,P373869,{'weight': 4}
C904823,P409663,{'weight': 3}
C904823,P425620,{'weight': 8}
C904823,P516849,{'weight': 4}
C904823,P782447,{'weight': 6}
C917685,P17695,{'weight': 4}
C917685,P810143,{'weight': 2}
P4797,C29248,{'weight': 5}
P4797,C246213,{'weight': 2}
P4797,C741119,{'weight': 3}
P4797,C922902,{'weight': 6}
C29248,P179103,{'weight': 2}
C29248,P419371,{'weight': 3}
C922902,P17695,{'weight': 2}
P4915,C8652,{'weight': 2}
P4915,C10999,{'weight': 3}
P4915,C209195,{'weight': 3}
P4915,C758998,{'weight': 4}
P4915,C785312,{'weight': 8}
P4915,C964887,{'weight': 2}
C10999,P17695,{'weight': 24}
C10999,P26905,{'weight': 4}
C10999,P39752,{'weight': 2}
C10999,P41234,{'weight': 24}
C10999,P59233,{'weight': 2}
C10999,P113689,{'weight': 3}
C10999,P209572,{'weight': 29}
C10999,P425620,{'weight': 9}
C10999,P435874,{'weight': 2}
C10999,P510442,{'weight': 11}
C10999,P677256,{'weight': 2}
C10999,P725571,{'weight': 43}
C10999,P781032,{'weight': 3}
C10999,P2509089,{'weight': 4}
C209195,P10999,{'weight': 3}
C209195,P17695,{'weight': 8}
C209195,P38530,{'weight': 2}
C209195,P41234,{'weight': 7}
C209195,P179103,{'weight': 3}
C209195,P510442,{'weight': 2}
C758998,P13377,{'weight': 3}
C758998,P17695,{'weight': 7}
C758998,P179103,{'weight': 3}
C758998,P213330,{'weight': 2}
C758998,P386198,{'weight': 5}
C758998,P510442,{'weight': 5}
C758998,P825811,{'weight': 3}
C758998,P854537,{'weight': 2}
C785312,P17695,{'weight': 4}
C785312,P25480,{'weight': 2}
C964887,P17695,{'weight': 3}
C964887,P41234,{'weight': 2}
C964887,P179103,{'weight': 2}
C964887,P781032,{'weight': 3}
P5179,C3735,{'weight': 4}
P5179,C168405,{'weight': 2}
P5179,C171266,{'weight': 2}
P5179,C739876,{'weight': 2}
P5179,C745351,{'weight': 2}
P5179,C826641,{'weight': 3}
P5179,C910376,{'weight': 2}
C3735,P8778,{'weight': 10}
C3735,P13377,{'weight': 6}
C3735,P17695,{'weight': 9}
C3735,P26992,{'weight': 3}
C3735,P179103,{'weight': 7}
C3735,P385008,{'weight': 2}
C3735,P425620,{'weight': 7}
C168405,P41234,{'weight': 3}
C171266,P17695,{'weight': 13}
C171266,P32763,{'weight': 24}
C171266,P179103,{'weight': 2}
C171266,P209572,{'weight': 2}
C171266,P425620,{'weight': 3}
C171266,P740345,{'weight': 2}
C739876,P170354,{'weight': 2}
C745351,P17695,{'weight': 3}
C745351,P425620,{'weight': 3}
C826641,P15206,{'weight': 6}
C826641,P16101,{'weight': 18}
C826641,P17695,{'weight': 8}
C826641,P54686,{'weight': 35}
C826641,P179103,{'weight': 2}
C826641,P425620,{'weight': 2}
C826641,P510442,{'weight': 2}
C910376,P6689,{'weight': 4}
C910376,P13377,{'weight': 6}
C910376,P17695,{'weight': 7}
C910376,P28037,{'weight': 3}
C910376,P32763,{'weight': 22}
C910376,P110521,{'weight': 2}
C910376,P155444,{'weight': 2}
C910376,P179103,{'weight': 3}
C910376,P425620,{'weight': 3}
P5327,C405746,{'weight': 2}
C405746,P17695,{'weight': 14}
C405746,P88577,{'weight': 27}
C405746,P477643,{'weight': 2}
C405746,P507754,{'weight': 3}
C405746,P645378,{'weight': 2}
C405746,P756324,{'weight': 3}
P6689,C177080,{'weight': 2}
P6689,C910920,{'weight': 7}
P6689,C911022,{'weight': 4}
C177080,P17695,{'weight': 2}
C177080,P32763,{'weight': 3}
C910920,P13377,{'weight': 5}
C910920,P17695,{'weight': 7}
C910920,P32763,{'weight': 32}
C910920,P110521,{'weight': 6}
C910920,P179103,{'weight': 2}
C910920,P407448,{'weight': 2}
C910920,P438488,{'weight': 2}
C910920,P560165,{'weight': 2}
C911022,P8778,{'weight': 2}
C911022,P17695,{'weight': 7}
C911022,P32763,{'weight': 7}
C911022,P110521,{'weight': 2}
C911022,P425620,{'weight': 2}
C911022,P472970,{'weight': 2}
C911022,P510442,{'weight': 4}
P7302,C182391,{'weight': 11}
P7302,C603707,{'weight': 9}
P7302,C605503,{'weight': 2}
P7302,C605816,{'weight': 4}
C182391,P13377,{'weight': 8}
C182391,P17695,{'weight': 7}
C182391,P59233,{'weight': 3}
C182391,P179103,{'weight': 2}
C603707,P13377,{'weight': 10}
C603707,P17695,{'weight': 5}
C603707,P34038,{'weight': 2}
C603707,P179103,{'weight': 2}
C603707,P817462,{'weight': 2}
C605503,P7580,{'weight': 2}
C605503,P17695,{'weight': 2}
C605503,P1020162,{'weight': 2}
C605503,P3765410,{'weight': 2}
C605816,P17695,{'weight': 4}
C605816,P506327,{'weight': 4}
C605816,P930184,{'weight': 3}
C605816,P1020162,{'weight': 2}
P8778,C13425,{'weight': 2}
P8778,C17289,{'weight': 2}
P8778,C24029,{'weight': 6}
P8778,C32763,{'weight': 6}
P8778,C32857,{'weight': 3}
P8778,C36906,{'weight': 5}
P8778,C37240,{'weight': 3}
P8778,C37257,{'weight': 4}
P8778,C48265,{'weight': 4}
P8778,C53224,{'weight': 2}
P8778,C149391,{'weight': 2}
P8778,C155259,{'weight': 4}
P8778,C247013,{'weight': 2}
P8778,C323012,{'weight': 2}
P8778,C407415,{'weight': 3}
P8778,C469447,{'weight': 2}
P8778,C572449,{'weight': 2}
P8778,C572601,{'weight': 2}
P8778,C651288,{'weight': 11}
P8778,C683569,{'weight': 2}
P8778,C686922,{'weight': 2}
P8778,C722953,{'weight': 5}
P8778,C741080,{'weight': 3}
P8778,C748705,{'weight': 2}
P8778,C756019,{'weight': 6}
P8778,C762349,{'weight': 3}
P8778,C772137,{'weight': 2}
P8778,C784631,{'weight': 2}
P8778,C791864,{'weight': 2}
P8778,C792838,{'weight': 2}
P8778,C811428,{'weight': 2}
P8778,C812939,{'weight': 3}
P8778,C837829,{'weight': 2}
P8778,C841759,{'weight': 2}
P8778,C841765,{'weight': 3}
P8778,C841767,{'weight': 2}
P8778,C842077,{'weight': 4}
P8778,C846995,{'weight': 5}
P8778,C847055,{'weight': 3}
P8778,C848595,{'weight': 3}
P8778,C866528,{'weight': 3}
P8778,C889101,{'weight': 2}
P8778,C900056,{'weight': 4}
P8778,C900534,{'weight': 3}
P8778,C911529,{'weight': 2}
P8778,C913046,{'weight': 2}
P8778,C913099,{'weight': 2}
P8778,C913281,{'weight': 3}
P8778,C914993,{'weight': 3}
P8778,C915006,{'weight': 3}
P8778,C917603,{'weight': 7}
P8778,C917651,{'weight': 2}
P8778,C917667,{'weight': 4}
P8778,C917982,{'weight': 3}
P8778,C920237,{'weight': 2}
P8778,C922598,{'weight': 2}
P8778,C922623,{'weight': 3}
P8778,C922653,{'weight': 2}
P8778,C922761,{'weight': 2}
P8778,C923149,{'weight': 2}
P8778,C923828,{'weight': 2}
P8778,C923981,{'weight': 2}
P8778,C924612,{'weight': 3}
P8778,C924658,{'weight': 2}
P8778,C924889,{'weight': 3}
P8778,C927928,{'weight': 2}
C13425,P10999,{'weight': 4}
C13425,P13377,{'weight': 24}
C13425,P17695,{'weight': 23}
C13425,P28037,{'weight': 2}
C13425,P59233,{'weight': 2}
C13425,P179103,{'weight': 4}
C13425,P425620,{'weight': 6}
C17289,P13377,{'weight': 6}
C17289,P15206,{'weight': 3}
C17289,P17695,{'weight': 8}
C17289,P59227,{'weight': 2}
C17289,P179103,{'weight': 9}
C17289,P425620,{'weight': 3}
C17289,P740345,{'weight': 3}
C17289,P817462,{'weight': 6}
C32763,P13377,{'weight': 21}
C32763,P17695,{'weight': 39}
C32763,P23297,{'weight': 156}
C32763,P39752,{'weight': 2}
C32763,P41234,{'weight': 12}
C32763,P52839,{'weight': 2}
C32763,P59233,{'weight': 5}
C32763,P71302,{'weight': 2}
C32763,P110521,{'weight': 19}
C32763,P141551,{'weight': 2}
C32763,P179103,{'weight': 16}
C32763,P209572,{'weight': 2}
C32763,P214993,{'weight': 10}
C32763,P279834,{'weight': 7}
C32763,P290522,{'weight': 2}
C32763,P385008,{'weight': 2}
C32763,P398213,{'weight': 7}
C32763,P420716,{'weight': 7}
C32763,P425620,{'weight': 5}
C32763,P438488,{'weight': 4}
C32763,P510442,{'weight': 3}
C32763,P2509089,{'weight': 4}
C32857,P13377,{'weight': 2}
C32857,P17695,{'weight': 2}
C32857,P28037,{'weight': 2}
C32857,P32763,{'weight': 3}
C32857,P41234,{'weight': 3}
C32857,P179103,{'weight': 5}
C32857,P294211,{'weight': 2}
C32857,P398213,{'weight': 2}
C36906,P17695,{'weight': 7}
C36906,P23297,{'weight': 5}
C36906,P28037,{'weight': 2}
C36906,P41234,{'weight': 4}
C37240,P17695,{'weight': 6}
C37240,P179103,{'weight': 4}
C37240,P892862,{'weight': 3}
C37257,P13377,{'weight': 7}
C37257,P17695,{'weight': 3}
C37257,P84767,{'weight': 2}
C37257,P179103,{'weight': 3}
C37257,P817462,{'weight': 2}
C48265,P15206,{'weight': 19}
C48265,P16101,{'weight': 2}
C48265,P17695,{'weight': 10}
C48265,P34038,{'weight': 3}
C48265,P54686,{'weight': 60}
C48265,P179103,{'weight': 8}
C48265,P242224,{'weight': 2}
C48265,P336699,{'weight': 5}
C48265,P425620,{'weight': 2}
C48265,P1050698,{'weight': 4}
C53224,P16101,{'weight': 2}
C53224,P54686,{'weight': 2}
C149391,P17695,{'weight': 7}
C149391,P61883,{'weight': 6}
C149391,P336699,{'weight': 2}
C155259,P15206,{'weight': 10}
C155259,P28037,{'weight': 3}
C155259,P1772002,{'weight': 2}
C247013,P9335,{'weight': 2}
C323012,P15206,{'weight': 7}
C323012,P17695,{'weight': 5}
C572449,P409010,{'weight': 2}
C572601,P179103,{'weight': 5}
C651288,P13377,{'weight': 3}
C651288,P15206,{'weight': 22}
C651288,P16101,{'weight': 53}
C651288,P17695,{'weight': 12}
C651288,P34038,{'weight': 2}
C651288,P54686,{'weight': 84}
C651288,P179103,{'weight': 3}
C651288,P336699,{'weight': 5}
C651288,P425620,{'weight': 2}
C651288,P435874,{'weight': 3}
C651288,P510442,{'weight': 14}
C651288,P866533,{'weight': 3}
C683569,P17695,{'weight': 8}
C683569,P32763,{'weight': 8}
C683569,P110521,{'weight': 3}
C683569,P179103,{'weight': 3}
C683569,P425620,{'weight': 2}
C686922,P17695,{'weight': 2}
C686922,P179103,{'weight': 3}
C686922,P294211,{'weight': 2}
C686922,P825479,{'weight': 2}
C722953,P13377,{'weight': 3}
C722953,P17695,{'weight': 14}
C722953,P28037,{'weight': 3}
C722953,P32763,{'weight': 20}
C722953,P179103,{'weight': 4}
C722953,P425620,{'weight': 5}
C722953,P438488,{'weight': 2}
C722953,P1050698,{'weight': 2}
C741080,P17695,{'weight': 8}
C741080,P179103,{'weight': 5}
C741080,P242224,{'weight': 2}
C741080,P472970,{'weight': 2}
C748705,P17695,{'weight': 2}
C756019,P179103,{'weight': 3}
C756019,P425620,{'weight': 2}
C762349,P17695,{'weight': 2}
C762349,P32763,{'weight': 3}
C762349,P179103,{'weight': 2}
C772137,P17695,{'weight': 2}
C784631,P81261,{'weight': 2}
C784631,P165078,{'weight': 2}
C792838,P17695,{'weight': 8}
C792838,P28037,{'weight': 3}
C792838,P32763,{'weight': 12}
C792838,P110521,{'weight': 3}
C792838,P179103,{'weight': 5}
C811428,P17695,{'weight': 4}
C811428,P425620,{'weight': 2}
C811428,P782447,{'weight': 2}
C837829,P9638,{'weight': 2}
C837829,P246983,{'weight': 2}
C837829,P510442,{'weight': 4}
C837829,P977825,{'weight': 2}
C841759,P13377,{'weight': 2}
C841759,P17695,{'weight': 3}
C841759,P28037,{'weight': 2}
C841759,P179103,{'weight': 2}
C841759,P279834,{'weight': 3}
C841759,P425620,{'weight': 2}
C841759,P699883,{'weight': 2}
C841765,P179103,{'weight': 3}
C841767,P17695,{'weight': 2}
C846995,P13377,{'weight': 2}
C848595,P17695,{'weight': 2}
C848595,P699883,{'weight': 2}
C866528,P16101,{'weight': 10}
C866528,P17695,{'weight': 3}
C866528,P97992,{'weight': 9}
C866528,P141551,{'weight': 5}
C866528,P179103,{'weight': 3}
C866528,P762683,{'weight': 3}
C866528,P810143,{'weight': 2}
C900534,P179103,{'weight': 3}
C913281,P17695,{'weight': 13}
C913281,P172345,{'weight': 2}
C913281,P179103,{'weight': 8}
C913281,P425620,{'weight': 14}
C913281,P510442,{'weight': 7}
C913281,P782447,{'weight': 4}
C913281,P810143,{'weight': 2}
C914993,P18329,{'weight': 9}
C914993,P284060,{'weight': 2}
C915006,P23297,{'weight': 2}
C915006,P32763,{'weight': 3}
C915006,P172345,{'weight': 3}
C915006,P179103,{'weight': 3}
C917603,P17695,{'weight': 5}
C917603,P54686,{'weight': 17}
C917603,P172345,{'weight': 2}
C917603,P179103,{'weight': 3}
C917603,P336699,{'weight': 2}
C917603,P425620,{'weight': 4}
C917651,P17695,{'weight': 12}
C917651,P23297,{'weight': 6}
C917651,P32763,{'weight': 5}
C917651,P141551,{'weight': 3}
C917651,P179103,{'weight': 5}
C917651,P810143,{'weight': 2}
C917667,P16131,{'weight': 2}
C917667,P17695,{'weight': 10}
C917667,P28037,{'weight': 4}
C917667,P32763,{'weight': 10}
C917667,P110521,{'weight': 2}
C917667,P179103,{'weight': 5}
C917667,P279834,{'weight': 2}
C917667,P294211,{'weight': 7}
C917982,P32763,{'weight': 3}
C917982,P172345,{'weight': 5}
C920237,P179103,{'weight': 3}
C920237,P294211,{'weight': 2}
C920237,P754002,{'weight': 2}
C920237,P923795,{'weight': 2}
C922598,P17695,{'weight': 2}
C922598,P179103,{'weight': 4}
C922598,P425620,{'weight': 2}
C922598,P1455426,{'weight': 2}
C922623,P17695,{'weight': 2}
C922623,P179103,{'weight': 2}
C922623,P216168,{'weight': 2}
C922623,P425620,{'weight': 2}
C922623,P440756,{'weight': 2}
C922653,P17695,{'weight': 3}
C922653,P34038,{'weight': 3}
C922653,P179103,{'weight': 2}
C922761,P12809,{'weight': 2}
C922761,P179103,{'weight': 2}
C922761,P294211,{'weight': 3}
C922761,P425620,{'weight': 2}
C922761,P440756,{'weight': 2}
C923149,P15206,{'weight': 2}
C923149,P17695,{'weight': 4}
C923149,P179103,{'weight': 3}
C923149,P425620,{'weight': 2}
C923828,P15206,{'weight': 22}
C923828,P17695,{'weight': 22}
C923828,P54686,{'weight': 97}
C923828,P179103,{'weight': 6}
C923828,P336699,{'weight': 2}
C923828,P346436,{'weight': 2}
C923828,P425620,{'weight': 13}
C923828,P438488,{'weight': 2}
C923828,P1694403,{'weight': 3}
C923828,P2509089,{'weight': 2}
C924612,P13377,{'weight': 2}
C924612,P17695,{'weight': 8}
C924612,P179103,{'weight': 2}
C924889,P179103,{'weight': 3}
C924889,P294211,{'weight': 6}
C924889,P735311,{'weight': 5}
P9335,C924007,{'weight': 2}
P9572,C29177,{'weight': 2}
P9572,C157996,{'weight': 2}
P9572,C436795,{'weight': 7}
P9572,C861429,{'weight': 2}
P9572,C932225,{'weight': 2}
C29177,P11882,{'weight': 2}
C29177,P12677,{'weight': 3}
C29177,P17695,{'weight': 2}
C29177,P81261,{'weight': 2}
C29177,P81911,{'weight': 11}
C29177,P227567,{'weight': 5}
C29177,P228087,{'weight': 2}
C29177,P242224,{'weight': 3}
C29177,P419371,{'weight': 3}
C29177,P425620,{'weight': 4}
C29177,P735311,{'weight': 4}
C29177,P740345,{'weight': 2}
C29177,P842874,{'weight': 5}
C29177,P896378,{'weight': 5}
C157996,P28037,{'weight': 3}
C157996,P425620,{'weight': 4}
C861429,P425620,{'weight': 3}
C861429,P769610,{'weight': 3}
C932225,P17695,{'weight': 2}
C932225,P28037,{'weight': 2}
C932225,P425620,{'weight': 3}
C932225,P896378,{'weight': 3}
P10787,C886842,{'weight': 2}
P10999,C554,{'weight': 2}
P10999,C41482,{'weight': 2}
P10999,C166257,{'weight': 4}
P10999,C214993,{'weight': 2}
P10999,C233519,{'weight': 2}
P10999,C782447,{'weight': 3}
C554,P179103,{'weight': 2}
C554,P228955,{'weight': 2}
C41482,P735311,{'weight': 2}
C166257,P17695,{'weight': 20}
C166257,P179103,{'weight': 3}
C166257,P419371,{'weight': 2}
C166257,P425620,{'weight': 2}
C166257,P506327,{'weight': 2}
C214993,P425620,{'weight': 3}
C214993,P762653,{'weight': 2}
C233519,P17695,{'weight': 2}
C233519,P32763,{'weight': 2}
C782447,P17695,{'weight': 7}
C782447,P23297,{'weight': 41}
C782447,P28037,{'weight': 3}
C782447,P32763,{'weight': 14}
C782447,P35076,{'weight': 2}
C782447,P59227,{'weight': 2}
C782447,P168545,{'weight': 9}
C782447,P179103,{'weight': 6}
C782447,P425620,{'weight': 4}
C782447,P438488,{'weight': 2}
C782447,P510442,{'weight': 5}
C782447,P754002,{'weight': 2}
C782447,P847193,{'weight': 7}
P12636,C399831,{'weight': 2}
C399831,P17695,{'weight': 2}
C399831,P179103,{'weight': 3}
C399831,P395294,{'weight': 8}
P12809,C920281,{'weight': 2}
P12809,C922728,{'weight': 2}
C922728,P16101,{'weight': 2}
C922728,P34038,{'weight': 3}
C922728,P108876,{'weight': 2}
C922728,P294211,{'weight': 2}
C922728,P476404,{'weight': 2}
P13370,C220060,{'weight': 3}
P13370,C861707,{'weight': 2}
P13377,C910,{'weight': 2}
P13377,C4259,{'weight': 6}
P13377,C12677,{'weight': 6}
P13377,C13370,{'weight': 2}
P13377,C16743,{'weight': 12}
P13377,C22798,{'weight': 2}
P13377,C27457,{'weight': 2}
P13377,C28726,{'weight': 2}
P13377,C34086,{'weight': 8}
P13377,C54686,{'weight': 9}
P13377,C76164,{'weight': 3}
P13377,C77293,{'weight': 2}
P13377,C89190,{'weight': 9}
P13377,C173265,{'weight': 2}
P13377,C200077,{'weight': 2}
P13377,C420773,{'weight': 3}
P13377,C427159,{'weight': 2}
P13377,C439185,{'weight': 2}
P13377,C439802,{'weight': 6}
P13377,C454967,{'weight': 4}
P13377,C455103,{'weight': 6}
P13377,C455515,{'weight': 3}
P13377,C521589,{'weight': 9}
P13377,C605848,{'weight': 8}
P13377,C682395,{'weight': 4}
P13377,C703639,{'weight': 2}
P13377,C737012,{'weight': 6}
P13377,C757411,{'weight': 4}
P13377,C773740,{'weight': 4}
P13377,C776201,{'weight': 3}
P13377,C780211,{'weight': 2}
P13377,C785793,{'weight': 2}
P13377,C820350,{'weight': 28}
P13377,C824735,{'weight': 2}
P13377,C825811,{'weight': 2}
P13377,C841758,{'weight': 2}
P13377,C852073,{'weight': 3}
P13377,C854423,{'weight': 6}
P13377,C856301,{'weight': 2}
P13377,C863178,{'weight': 2}
P13377,C867879,{'weight': 4}
P13377,C886350,{'weight': 4}
P13377,C906485,{'weight': 2}
P13377,C910595,{'weight': 18}
P13377,C911282,{'weight': 6}
P13377,C916269,{'weight': 2}
P13377,C918952,{'weight': 2}
P13377,C928735,{'weight': 2}
C910,P24521,{'weight': 2}
C910,P39752,{'weight': 2}
C910,P64372,{'weight': 5}
C4259,P17695,{'weight': 6}
C4259,P71302,{'weight': 3}
C4259,P179103,{'weight': 4}
C4259,P385008,{'weight': 2}
C4259,P510442,{'weight': 2}
C4259,P735311,{'weight': 2}
C12677,P81911,{'weight': 4}
C12677,P735311,{'weight': 3}
C13370,P21855,{'weight': 5}
C13370,P38530,{'weight': 8}
C13370,P170354,{'weight': 2}
C13370,P788316,{'weight': 3}
C13370,P794812,{'weight': 2}
C16743,P179103,{'weight': 3}
C16743,P398213,{'weight': 2}
C22798,P17695,{'weight': 6}
C22798,P29074,{'weight': 4}
C22798,P32763,{'weight': 12}
C22798,P41234,{'weight': 4}
C22798,P155444,{'weight': 2}
C22798,P179103,{'weight': 2}
C22798,P660596,{'weight': 5}
C22798,P754002,{'weight': 2}
C22798,P782447,{'weight': 4}
C22798,P896378,{'weight': 2}
C28726,P26905,{'weight': 2}
C28726,P179103,{'weight': 2}
C28726,P247683,{'weight': 2}
C28726,P425620,{'weight': 7}
C34086,P17695,{'weight': 2}
C34086,P52839,{'weight': 2}
C34086,P102040,{'weight': 5}
C34086,P179103,{'weight': 8}
C34086,P214993,{'weight': 2}
C34086,P280431,{'weight': 3}
C34086,P290522,{'weight': 2}
C54686,P15206,{'weight': 48}
C54686,P17695,{'weight': 19}
C54686,P32763,{'weight': 4}
C54686,P51061,{'weight': 3}
C54686,P60643,{'weight': 2}
C54686,P102040,{'weight': 2}
C54686,P179103,{'weight': 24}
C54686,P230072,{'weight': 3}
C54686,P425620,{'weight': 2}
C54686,P435874,{'weight': 2}
C54686,P438488,{'weight': 2}
C54686,P2509089,{'weight': 3}
C77293,P179103,{'weight': 2}
C89190,P17695,{'weight': 6}
C89190,P179103,{'weight': 2}
C89190,P425620,{'weight': 2}
C173265,P25945,{'weight': 4}
C173265,P170354,{'weight': 7}
C173265,P179103,{'weight': 2}
C200077,P15206,{'weight': 5}
C200077,P16101,{'weight': 9}
C200077,P17695,{'weight': 3}
C200077,P34038,{'weight': 2}
C200077,P54686,{'weight': 17}
C420773,P152024,{'weight': 2}
C420773,P510442,{'weight': 3}
C427159,P425620,{'weight': 2}
C439185,P17695,{'weight': 4}
C439185,P179103,{'weight': 2}
C439185,P279834,{'weight': 2}
C439802,P17695,{'weight': 8}
C439802,P23297,{'weight': 27}
C439802,P91922,{'weight': 3}
C439802,P155444,{'weight': 3}
C439802,P179103,{'weight': 3}
C439802,P228087,{'weight': 4}
C439802,P242224,{'weight': 2}
C439802,P718846,{'weight': 6}
C454967,P17695,{'weight': 8}
C454967,P23297,{'weight': 4}
C454967,P31034,{'weight': 2}
C454967,P34038,{'weight': 2}
C454967,P425620,{'weight': 5}
C455103,P17695,{'weight': 9}
C455103,P23297,{'weight': 2}
C455103,P28037,{'weight': 8}
C455103,P31034,{'weight': 4}
C455103,P385008,{'weight': 5}
C455103,P425620,{'weight': 7}
C455103,P510442,{'weight': 7}
C455103,P810143,{'weight': 2}
C521589,P17695,{'weight': 4}
C521589,P32763,{'weight': 3}
C521589,P41234,{'weight': 9}
C521589,P425620,{'weight': 2}
C521589,P510442,{'weight': 2}
C521589,P773740,{'weight': 5}
C605848,P17695,{'weight': 2}
C682395,P17695,{'weight': 4}
C703639,P15206,{'weight': 11}
C703639,P17695,{'weight': 3}
C703639,P179103,{'weight': 5}
C703639,P209572,{'weight': 5}
C703639,P425620,{'weight': 2}
C737012,P17695,{'weight': 2}
C737012,P817462,{'weight': 5}
C757411,P17695,{'weight': 5}
C757411,P179103,{'weight': 4}
C773740,P32763,{'weight': 2}
C773740,P88577,{'weight': 12}
C776201,P16101,{'weight': 5}
C776201,P17695,{'weight': 6}
C776201,P25480,{'weight': 3}
C776201,P179103,{'weight': 7}
C776201,P214993,{'weight': 2}
C776201,P294211,{'weight': 3}
C776201,P425620,{'weight': 2}
C776201,P427781,{'weight': 12}
C780211,P817462,{'weight': 2}
C820350,P17695,{'weight': 8}
C820350,P81911,{'weight': 45}
C820350,P179103,{'weight': 2}
C820350,P227567,{'weight': 11}
